HATS-46 b,0.903,448.00
HATS-5 b,0.912,257.00
HATS-50 b,1.130,717.00
HATS-51 b,1.410,478.00
HATS-52 b,1.382,631.00
HATS-53 b,1.340,613.00
HATS-54 b,1.067,769.00
HATS-55 b,1.251,623.60
HATS-56 b,1.688,577.10
HATS-57 b,1.139,280.00
HATS-58 A b,1.095,492.00
HATS-59 b,1.126,654.88
HATS-59 c,,654.88
HATS-6 b,0.998,148.40
HATS-60 b,1.153,494.30
HATS-61 b,1.195,694.00
HATS-62 b,1.055,516.80
HATS-63 b,1.207,634.80
HATS-64 b,1.679,1083.00
HATS-65 b,1.501,495.00
HATS-66 b,1.411,1538.00
HATS-67 b,1.685,982.00
HATS-68 b,1.232,618.20
HATS-69 b,0.945,420.30
HATS-7 b,0.563,257.00
HATS-70 b,1.384,1307.00
HATS-8 b,0.873,829.00
HATS-9 b,1.236,654.36
HD 100546 b,6.900,110.02
HD 100655 b,,137.72
HD 100777 b,,49.60
HD 10180 c,,39.00
HD 10180 d,,39.00
HD 10180 e,,39.00
HD 10180 f,,39.00
HD 10180 g,,39.00
HD 10180 h,,39.00
HD 101930 b,,30.05
HD 102117 b,,39.62
HD 102195 b,,29.36
HD 102272 b,,350.01
HD 102329 b,,218.42
HD 102329 c,,218.42
HD 102365 b,,9.29
HD 102843 b,,62.87
HD 102956 b,,122.32
HD 103197 b,,57.24
HD 103720 b,,41.60
HD 103774 b,,56.50
HD 103949 b,,26.52
HD 104067 b,,20.38
HD 10442 b,,135.89
HD 104985 b,,100.86
HD 106252 b,,38.23
HD 106270 b,,94.06
HD 106315 b,0.218,109.00
HD 106315 c,0.388,109.00
HD 10647 b,,17.34
HD 106515 A b,,34.12
HD 106906 b,,103.33
HD 10697 b,,33.15
HD 107148 b,,49.49
HD 108147 b,,38.96
HD 108341 b,,49.40
HD 108863 b,,165.52
HD 108874 b,,59.62
HD 108874 c,,59.62
HD 109246 b,,67.97
HD 109271 b,,55.96
HD 109271 c,,55.96
HD 109749 b,,63.20
HD 110014 b,,100.98
HD 111232 b,,28.98
HD 111591 b,,114.54
HD 111998 b,,33.26
HD 113337 b,,36.22
HD 113538 b,,15.90
