Mercury,0.05527,0.2408467,0.3870993,0.20564,Sol
Venus,0.81500,0.61519726,0.723336,0.00678,Sol
Earth,1.0000,1.0000174,1.000003,0.01671,Sol
Mars,0.10745,1.8808158,1.52371,0.09339,Sol
Jupiter,317.83,11.862615,5.2029,0.0484,Sol
Saturn,95.159,29.447498,9.537,0.0539,Sol
Uranus,14.500,84.016846,19.189,0.04726,Sol
Neptune,17.204,164.79132,30.0699,0.00859,Sol
